Kawasaki;Ninja 250R (IV generacja);2008 - 2011;32KM;250 cm;17.8;Chain;6;152;2085 x 715 x 1115
Kawasaki;ZX-9R;2002 - 2003;144KM;900 cm;18.0;Chain;6;186;
Kawasaki;ZX-9R 900;2000 - 2001;144KM;900 cm;;Chain;6;183;
Kawasaki;ZX-9R 900;1998 - 1999;143KM;900 cm;19.0;Chain;6;185;2050 x 720 x 1155
Kawasaki;ZX-9R 900;1996 - 1997;141KM;900 cm;19.0;Chain;6;215;
Kawasaki;ZX-9R 900;1994 - 1995;139KM;900 cm;20.0;Chain;6;215;
Yamaha;MT-125 125;2014 - 2017;15KM;125 cm;11.5;Chain;6;;1955 x 740 x 1040
Yamaha;MT-07 Moto Cage;2014;75KM;700 cm;14.0;Chain;6;164;2085 x 745 x 1090
Yamaha;XJ6 600 Diversion F 2010;2010;78KM;600 cm;17.3;Chain;6;;2120 x 770 x 1210
Yamaha;XJ6 600 Diversion 2009;2009;78KM;600 cm;17.3;Chain;6;;2120 x 770 x 1210
Kawasaki;Z1000SX;2014 - 2019;142KM;1000 cm;19.0;Chain;6;;2105 x 790 x 1170
Kawasaki;Z1000SX 1000;2010 - 2013;138KM;1000 cm;19.0;Chain;6;;2105 x 790 x 1170
Kawasaki;ZX-6R 600;2000 - 2002;109KM;600 cm;18.0;Chain;6;171;2030 x 730 x 1175
Kawasaki;ZX-6R 600;1998 - 1999;108KM;600 cm;18.0;Chain;6;176;2025 x 715 x 1160
Kawasaki;ZX-6R 600 2013;2013;128KM;600 cm;17.0;Chain;6;;2090 x 705 x 1115
Kawasaki;ZX-6R 600;2009 - 2012;115KM;600 cm;17.0;Chain;6;178;2090 x 705 x 1115
Kawasaki;ZX-6R 600;2007 - 2008;125KM;600 cm;17.0;Chain;6;167;2105 x 720 x 1125
Kawasaki;ZX-6R 636;2005 - 2006;136KM;600 cm;17.0;Chain;6;164;2065 x 715 x 1110
Kawasaki;ZX-6R Ninja 636;2003 - 2004;125KM;600 cm;17.0;Chain;6;161;2025 x 720 x 1100
Suzuki;GSF / Bandit 650N;2005 - 2006;78KM;650 cm;20.0;Chain;6;201;2110 x 770 x 1090
Suzuki;GSF / Bandit 600S;2000 - 2004;78KM;600 cm;20.0;Chain;6;208;2150 x 810 x 1290
Yamaha;MT-09 850;2013 - 2016;115KM;850 cm;14.0;Chain;6;;2075 x 815 x 1135
Yamaha;MT-03 660;2006 - 2013;44KM;660 cm;15.0;Chain;5;174;2070 x 860 x 1115
Yamaha;MT-07;2013 - 2017;74KM;700 cm;;Chain;6;164;2085 x 745 x 1090
Suzuki;GSR 400 2006;2006;61KM;400 cm;16.0;Chain;6;185;2090 x 785 x 1075
Suzuki;GSR 750;2011;105KM;750 cm;17.5;Chain;6;210;2115 x 785 x 1060
Suzuki;GSF / Bandit 600S;1995 - 1999;78KM;600 cm;19.0;Chain;;199;2150 x 810 x 1290
Suzuki;GSR 600;2006 - 2010;98KM;600 cm;16.5;Chain;6;183;2090 x 795 x 1075
Kawasaki;ER-6f 650;2012;71KM;650 cm;16.0;Chain;6;;2110 x 770 x 1180
Kawasaki;ER-6f 650;2006 - 2009;71KM;650 cm;15.5;Chain;6;178;2105 x 760 x 1210
Kawasaki;ER-6f 650;2009 - 2011;71KM;650 cm;15.5;Chain;6;;2100 x 760 x 1200
Kawasaki;ER-6n 650;2012;71KM;650 cm;16.0;Chain;6;;2110 x 770 x 1110
Kawasaki;ER-6n 650;2009 - 2011;71KM;650 cm;15.5;Chain;6;174;2100 x 760 x 1095
Kawasaki;ER-6n 650;2006 - 2009;71KM;650 cm;15.5;Chain;6;178;2100 x 785 x 1095
Kawasaki;ER-5;1997 - 2006;50KM;500 cm;17.0;Chain;6;179;2070 x 730 x 1070
Honda;CBF 500;2004 - 2007;56KM;500 cm;19.0;Chain;6;183;2170 x 765 x 1100
Honda;CB 500F;2013;47KM;500 cm;15.7;Chain;6;173;2075 x 780 x 1060
Honda;CB 500S;1998 - 2003;57KM;500 cm;18.0;Chain;6;179;
Honda;CB 500;1996 - 2003;57KM;500 cm;18.0;Chain;6;173;
Honda;CB 500E;1993 - 1996;58KM;500 cm;18.0;Chain;6;170;
Suzuki;GSF / Bandit 600N;2000 - 2004;78KM;600 cm;20.0;Chain;6;204;2150 x 810 x 1290
Suzuki;GSF / Bandit 600N;1995 - 1999;78KM;600 cm;19.0;Chain;;196;2150 x 810 x 1290
Suzuki;GSX 1300R Hayabusa;1999 - 2007;175KM;1300 cm;21.0;Chain;6;215;2140 x 740 x 1155
Suzuki;GSX-R 1300 Hayabusa;2008 - 2012;200KM;1300 cm;21.0;Chain;6;220;2190 x 735 x 1165
Suzuki;GSX 1300B-King;2007 - 2012;184KM;1300 cm;16.5;Chain;6;235;2220 x 800 x 1085
Honda;CBR 1000 RR Fireblade;2008 - 2012;178KM;1000 cm;17.7;Chain;6;171;2080 x 685 x 1130
